orgao_julgador,turma,numero,classe_sigla,classe,relator,tribunal,data_julgamento,data_juntada,id_documento,possui_ementa,ementa,referencia_legislativa,url,classe_curta,area,materias,subtema,subtemas,incidentes,precisa_llm
Primeira Turma,1ª Turma,0000443-41.2025.5.19.0059,RORSum,Recurso Ordinário - Rito Sumaríssimo,VANDA MARIA FERREIRA LUSTOSA,TRT19,08/06/2026,17/06/2026,9199134,N,"Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO. ADICIONAL DE PERICULOSIDADE. USO DE MOTOCICLETA. DOENÇA OCUPACIONAL. DISPENSA DISCRIMINATÓRIA. HONORÁRIOS SUCUMBENCIAIS. ÍNDICES DE CORREÇÃO MONETÁRIA. RECURSOS NÃO PROVIDOS. I. CASO EM EXAME 1. Recursos ordinários interpostos pela reclamada e pelo reclamante em face da sentença que julgou parcialmente procedentes os pedidos da reclamação trabalhista. A controvérsia cinge-se à concessão da justiça gratuita, ao pagamento de adicional de periculosidade pelo uso de motocicleta (incluindo período de pandemia), à caracterização de doença ocupacional e dispensa discriminatória, além da fixação de honorários sucumbenciais e dos parâmetros de correção monetária. II. QUESTÃO EM DISCUSSÃO 2. Há 6 questões em discussão: (i) definir se a declaração de hipossuficiência é suficiente para a gratuidade da justiça; (ii) estabelecer se o uso de motocicleta pelo empregado enseja o adicional de periculosidade; (iii) determinar se o período de pandemia afasta o direito ao adicional; (iv) definir se há nexo de causalidade entre patologias e o trabalho; (v) estabelecer se a dispensa após o ajuizamento da ação configura retaliação; (vi) determinar os parâmetros de atualização do débito trabalhista conforme a jurisprudência atualizada. III.",_art_71_clt|prgf_unico_art_389_ccb|prgf_4_art_193_clt|prgf_3_art_193_ccb|i_art_818_clt|i_art_373_cpc|prgf_unico_art_406_ccb|prgf_1_art_2_clt|art_194_clt|xxviii_art_7_cf|i_art_373_clt|trt9|art_791_clt|prgf_3_art_193_clt|i_art_62_clt|art_2_clt|art_186_cf|art_927_ccb|prgf_1_art_71_clt|art_186_ccb|art_406_ccb|lxxiv_art_5_cf|i_sumula_132_tst|prgf_4_art_71_clt|xxxv_art_5_cf|prgf_4_art_193_ccb|prgf_4_art_2_clt|art_927_cf|trt19|_art_193_clt|_art_2_clt|art_187_ccb|_art_193_ccb,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000443-41.2025.5.19.0059?abaSelecionada=acordaos,RO Sumaríssimo,Doença ocupacional / acidente de trabalho,Doença ocupacional / acidente de trabalho|Justa causa / modalidade de rescisão|Adicionais (insalubridade / periculosidade / noturno)|Intervalos (intra/interjornada)|Horas extras / jornada,,Adicionais (insalubridade / periculosidade / noturno)::Periculosidade|Horas extras / jornada::Cargo de confiança / art. 62 (exclusão),Gratuidade da justiça (pós-reforma)|Honorários sucumbenciais,
Primeira Turma,1ª Turma,0000364-53.2025.5.19.0062,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,08/06/2026,17/06/2026,9179322,N,"Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO. VÍNCULO EMPREGATÍCIO. VIGIA. ADICIONAL DE PERICULOSIDADE. INDEVIDO. REGIME 12X36. INVALIDADE POR AUSÊNCIA DE PACTUAÇÃO ESCRITA. INTERVALO INTRAJORNADA. NATUREZA INDENIZATÓRIA PÓS-REFORMA TRABALHISTA. MULTA DO ART. 467 DA CLT. INDEVIDA POR CONTROVÉRSIA NA LIDE. ADICIONAL NOTURNO. BASE DE CÁLCULO DAS HORAS EXTRAS. RECURSOS PARCIALMENTE PROVIDOS. I. CASO EM EXAME 1. Recurso Ordinário interposto pelas partes em face de sentença que reconheceu o vínculo de emprego entre vigia e empresa de turismo e lazer, condenando a reclamada ao pagamento de verbas trabalhistas e rescisórias. As insurgências voltam-se contra o reconhecimento do adicional de periculosidade, a validade do regime 12x36, a natureza jurídica da supressão do intervalo intrajornada, o enquadramento sindical, o deferimento de multas e a base de cálculo das horas extraordinárias. II. QUESTÃO EM DISCUSSÃO 2. Há seis questões em discussão: (i) definir se o vigia, não enquadrado como vigilante (Lei 7.102/83), faz jus ao adicional de periculosidade; (ii) estabelecer a validade do regime 12x36 diante da ausência de pactuação escrita; (iii) determinar a natureza jurídica da parcela pelo intervalo intrajornada após a Reforma Trabalhista (Lei 13.467/2017); (iv) verificar a incidência da multa do art. 467 da CLT em caso de controvérsia sobre o vínculo; (v) definir a aplicação das CCTs da categoria dos vigilantes a empregador de ramo diverso; e (vi) estabelecer a integração do adicional noturno na base de cálculo das horas extras. III.",art_840_clt|prgf_1_art_896_clt|art_60_clt|sumula_254_tst|sumula_63_tst|caput_art_193_clt|prgf_2_art_74_clt|i_art_818_clt|sumula_389_tst|ii_art_193_clt|prgf_8_art_467_clt|trt9|sumula_85_tst|art_791_clt|sumula_338_tst|sumula_264_tst|prgf_1_art_840_clt|sumula_437_tst|sumula_462_tst|sumula_126_tst|art_927_ccb|sumula_374_tst|art_186_ccb|prgf_3_art_511_clt|b_art_793_clt|prgf_8_art_477_clt|prgf_4_art_71_clt|art_467_clt|prgf_5_art_73_clt|prgf_1_art_73_clt|art_932_cpc|sumula_444_trt9|trt19|art_64_clt|caput_art_71_clt|prgf_2_art_791_clt|iv_sumula_85_tst|art_477_clt|art_59_clt|sumula_444_tst,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000364-53.2025.5.19.0062?abaSelecionada=acordaos,Recurso Ordinário,Vínculo de emprego,Vínculo de emprego|Equiparação / desvio e acúmulo de função|Adicionais (insalubridade / periculosidade / noturno)|Intervalos (intra/interjornada)|Horas extras / jornada|Verbas rescisórias|Salário e diferenças salariais,,Adicionais (insalubridade / periculosidade / noturno)::Periculosidade|Horas extras / jornada::Banco de horas / compensação|Verbas rescisórias::Multa do art. 467 (verbas incontroversas),,
Primeira Turma,1ª Turma,0000351-72.2025.5.19.0056,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,08/06/2026,17/06/2026,9200224,N,"Ementa: DIREITO PROCESSUAL DO TRABALHO E ADMINISTRATIVO. RECURSO ORDINÁRIO PATRONAL. INCOMPETÊNCIA ABSOLUTA DA JUSTIÇA DO TRABALHO. SERVIDOR MUNICIPAL TEMPORÁRIO. LEI MUNICIPAL Nº 653 DE 2009. REGIME JURÍDICO-ADMINISTRATIVO CONFIGURADO. ADI 3.395-MC/DF E RE 573.202/AM. COMPETÊNCIA DA JUSTIÇA COMUM ESTADUAL. PROVIMENTO. I. CASO EM EXAME 1. Recurso ordinário interposto pelo Município de Passo de Camaragibe em face de sentença da Vara do Trabalho de São Luís do Quitunde - AL que, rejeitando preliminar de incompetência material, declarou a nulidade da contratação temporária da reclamante, reconheceu a existência de fraude e o labor de 1992 a 2025, condenando o Município réu ao recolhimento do FGTS do lapso imprescrito. O recurso da autora insurge-se contra o indeferimento de oitiva de testemunhas e pugna pelo adimplemento de parcelas salariais típicas da carreira de magistério. II. QUESTÃO EM DISCUSSÃO 2. A controvérsia cinge-se a definir a competência material da Justiça do Trabalho para examinar lide envolvendo servidor temporário de ente público municipal que possui Regime Jurídico Único estatutário (Lei nº 410/1992) e legislação disciplinadora da contratação precária (Lei nº 653/2009) , mesmo na hipótese de alegação de desvirtuamento do vínculo pela prestação de serviços por longo período de tempo. III.",lei_653_09|i_art_114_cf|prgf_3_art_64_cpc|prgf_1_art_896_clt|trt19|trt9|i_art_114_cpc|lei_410_92|prgf_4_art_64_cpc|sumula_363_tst,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000351-72.2025.5.19.0056?abaSelecionada=acordaos,Recurso Ordinário,Terceirização / responsabilidade subsidiária,Terceirização / responsabilidade subsidiária|FGTS,,,Cerceamento de defesa / prova|Nulidade / negativa de prestação jurisdicional|Tutela de urgência / liminar|Competência,
Primeira Turma,1ª Turma,0000177-93.2026.5.19.0261,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,08/06/2026,17/06/2026,9216146,N,"Ementa : DIREITO CONSTITUCIONAL E ADMINISTRATIVO. RECURSO ORDINÁRIO. COMPETÊNCIA MATERIAL. RELAÇÃO JURÍDICO-ADMINISTRATIVA. CONTRATAÇÃO TEMPORÁRIA. INCOMPETÊNCIA DA JUSTIÇA DO TRABALHO. RECURSO PROVIDO. I. CASO EM EXAME 1. Recurso ordinário interposto por Município contra sentença que rejeitou a preliminar de incompetência material e julgou parcialmente procedentes os pedidos de pagamento de depósitos de FGTS decorrentes de contrato administrativo, mantido entre o ente público e a servidora sem prévia aprovação em concurso público. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em definir se a Justiça do Trabalho detém competência material para processar e julgar causas que envolvam a validade, a existência e os efeitos pecuniários de vínculo firmado com o Poder Público sob a égide de legislação administrativa, ainda que a contratação seja tida por irregular ou eivada de vícios. III.",ix_art_37_cf|i_art_114_cf|prgf_3_art_64_cpc|ii_art_37_cf|trt19|art_114_cf,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000177-93.2026.5.19.0261?abaSelecionada=acordaos,Recurso Ordinário,Terceirização / responsabilidade subsidiária,Terceirização / responsabilidade subsidiária|FGTS,,,Tutela de urgência / liminar|Competência,
Primeira Turma,1ª Turma,0000141-71.2025.5.19.0007,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,08/06/2026,17/06/2026,9199229,N,"Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO. RESCISÃO INDIRETA. ASSÉDIO MORAL. CONFIGURAÇÃO. PROTOCOLO DO CNJ PERSPECTIVA DE GÊNERO. FALTAS INJUSTIFICADAS. DESCONTO NO SALDO DE SALÁRIO E PROPORCIONALIDADE DE FÉRIAS. CABIMENTO. RECURSO PARCIALMENTE PROVIDO. I. CASO EM EXAME 1. Recurso Ordinário interposto pela empregadora contra sentença que reconheceu a rescisão indireta do contrato de trabalho, condenou-a ao pagamento de verbas rescisórias e indenização por danos morais, rejeitando a tese de descontos por faltas injustificadas. A controvérsia cinge-se à validade da rescisão indireta por assédio moral e à possibilidade de dedução de faltas injustificadas sem a necessidade de reconvenção. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se o tratamento hostil e o assédio moral praticados por preposto configuram falta grave apta a ensejar a rescisão indireta e a indenização por danos morais; (ii) estabelecer se as faltas injustificadas podem ser deduzidas das verbas rescisórias e impactar o cálculo das férias proporcionais como matéria de defesa na contestação. III.",ii_art_130_clt|cnj|ii_art_818_cpc|ii_art_373_cpc|b_art_483_clt|art_130_clt|trt19|trt9|g_art_223_ccb|art_373_cpc|art_483_clt|art_944_ccb|d_art_483_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000141-71.2025.5.19.0007?abaSelecionada=acordaos,Recurso Ordinário,Justa causa / modalidade de rescisão,Justa causa / modalidade de rescisão|Dano moral / existencial|Verbas rescisórias,,Verbas rescisórias::Saldo / férias / 13º proporcionais,Revelia / confissão ficta,
Primeira Turma,1ª Turma,0000125-55.2025.5.19.0060,AP,Agravo de Petição,VANDA MARIA FERREIRA LUSTOSA,TRT19,08/06/2026,17/06/2026,9199213,N,"Ementa. DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE PETIÇÃO. NULIDADE DE CITAÇÃO. CITAÇÃO POR EDITAL. AUSÊNCIA DE ESGOTAMENTO DE MEIOS DE LOCALIZAÇÃO. CERCEAMENTO DE DEFESA. NULIDADE ABSOLUTA. RECURSO PROVIDO. I. CASO EM EXAME 1. Agravo de petição interposto por empresa executada em face de decisão que julgou improcedente exceção de pré-executividade, na qual se pleiteava o reconhecimento de nulidade absoluta de citação por edital realizada na fase de conhecimento. A executada sustenta que a citação ficta foi determinada de forma prematura, sem o esgotamento das diligências necessárias para sua localização, violando o devido processo legal. O juízo de origem mantivera a validade da citação, sob o fundamento de que a executada abandonou o endereço constante nos cadastros oficiais. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se é admissível o agravo de petição contra decisão que rejeita exceção de pré-executividade em caso de alegação de nulidade de citação e se houve garantia integral do juízo; (ii) determinar se a citação por edital foi realizada de forma prematura, sem o esgotamento dos meios de localização, e se tal vício enseja a nulidade absoluta de todos os atos processuais subsequentes. III.",prgf_3_art_81_cpc|prgf_1_art_893_clt|_art_841_clt|prgf_3_art_79_cpc|sumula_214_tst|prgf_1_art_841_cpc|art_884_clt|art_651_clt|prgf_3_art_256_cpc|_art_841_cpc|lv_art_5_cf|art_79_cpc|art_897_cpc|art_81_cpc|prgf_1_art_841_clt|art_80_cpc|prgf_3_art_80_cpc|trt19|liv_art_5_cf,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000125-55.2025.5.19.0060?abaSelecionada=acordaos,Agravo de Petição,Execução trabalhista,Execução trabalhista,,,Nulidade / negativa de prestação jurisdicional|Execução / penhora,
Primeira Turma,1ª Turma,0001039-08.2016.5.19.0005,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,16/06/2026,17/06/2026,9299516,N,"Ementa: DIREITO DO TRABALHO. PROCESSUAL DO TRABALHO. EMBARGOS DE DECLARAÇÃO. EMPREGADO DOMÉSTICO. CONTROLE DE JORNADA. LEI COMPLEMENTAR 150/2015. AUSÊNCIA DE JUNTADA. PRESUNÇÃO RELATIVA DE VERACIDADE. ELISÃO POR PROVA CONTRÁRIA. OMISSÃO SANADA. EMBARGOS ACOLHIDOS PARA ESCLARECIMENTOS. I. CASO EM EXAME 1. Embargos de declaração opostos em sede de reclamação trabalhista, em cumprimento a determinação do Colendo Tribunal Superior do Trabalho, para manifestação expressa sobre a ausência de apresentação dos controles de jornada pela empregadora e seus efeitos jurídicos à luz do art. 12 da Lei Complementar nº 150/2015, visando sanar omissão reconhecida em sede de recurso de revista. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em definir se a ausência de apresentação dos controles de jornada do empregado doméstico, nos termos da Lei Complementar nº 150/2015, impõe, de forma absoluta, a presunção de veracidade da jornada descrita na inicial, mesmo diante de conjunto probatório que contraria a tese obreira. III.",art_12_lc_150_15|lc_150_15|trt19|art_371_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001039-08.2016.5.19.0005?abaSelecionada=acordaos,Recurso Ordinário,Horas extras / jornada,Horas extras / jornada,Controle de jornada / ônus da prova,Horas extras / jornada::Controle de jornada / ônus da prova,Embargos de declaração / omissão,
Primeira Turma,1ª Turma,0000558-39.2025.5.19.0002,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,16/06/2026,17/06/2026,9311486,N,"Ementa: DIREITO PROCESSUAL DO TRABALHO. DIREITO DO TRABALHO. EMBARGOS DE DECLARAÇÃO EM RECURSO ORDINÁRIO. INDENIZAÇÃO POR DANOS MATERIAIS. PENSÃO MENSAL. INEXISTÊNCIA DE OMISSÃO OU ERRO MATERIAL. MERO INCONFORMISMO. REJEIÇÃO. I. CASO EM EXAME 1. Embargos de Declaração opostos em face de acórdão que manteve o indeferimento de pensionamento mensal decorrente de redução da capacidade laborativa. A embargante sustenta a existência de omissão quanto à análise da incapacidade para a atividade habitual de caixa bancário e quanto ao pedido sucessivo de pensão mensal relativo aos períodos de afastamento previdenciário, visando o prequestionamento para interposição de Recurso de Revista. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se o acórdão embargado incorreu em omissão ao indeferir pensão mensal vitalícia, a despeito da constatação de restrição funcional para a função de origem, quando verificada a plena capacidade de exercício de funções administrativas sem decesso remuneratório; (ii) estabelecer se a ausência de manifestação específica sobre o pleito de pensão mensal referente a lapsos de afastamento previdenciário configura vício de omissão. III.",art_897_clt|trt19|art_950_ccb|art_1_clt|art_371_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000558-39.2025.5.19.0002?abaSelecionada=acordaos,Recurso Ordinário,Doença ocupacional / acidente de trabalho,Doença ocupacional / acidente de trabalho,,,Embargos de declaração / omissão,
Primeira Turma,1ª Turma,0000518-54.2025.5.19.0003,AP,Agravo de Petição,VANDA MARIA FERREIRA LUSTOSA,TRT19,16/06/2026,17/06/2026,9288522,N,"Ementa : DIREITO PROCESSUAL DO TRABALHO. EMBARGOS DE DECLARAÇÃO EM AGRAVO DE PETIÇÃO. OMISSÃO E PREQUESTIONAMENTO. INEXISTÊNCIA DE VÍCIOS NO JULGADO. REEXAME DE MÉRITO. EMBARGOS REJEITADOS. I. CASO EM EXAME 1. Embargos de declaração opostos por Sindicato e por Instituição Financeira em face de acórdão que negou provimento aos respectivos agravos de petição. O Sindicato alega omissão quanto à tese de inexistência de *bis in idem* na base de cálculo das horas extras, enquanto a Instituição Financeira aponta omissão relativa à alegada extensão indevida dos efeitos da coisa julgada quanto à função de gerente de relacionamento. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se a decisão colegiada incorreu em omissão ao manter a exclusão de gratificação da base de cálculo de horas extras para evitar *bis in idem*; (ii) estabelecer se houve omissão quanto à suposta ampliação indevida da coisa julgada ao permitir a aferição de identidade funcional em liquidação de sentença. III.",art_10_clt|art_9_clt|trt19|art_371_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000518-54.2025.5.19.0003?abaSelecionada=acordaos,Agravo de Petição,Grupo econômico / sucessão de empregadores,Grupo econômico / sucessão de empregadores|Horas extras / jornada|Execução trabalhista,,Horas extras / jornada::Cargo de confiança / art. 62 (exclusão),Embargos de declaração / omissão,
Primeira Turma,1ª Turma,0001016-44.2025.5.19.0006,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,16/06/2026,17/06/2026,8947067,N,"Ementa. '' DIREITO PROCESSUAL DO TRABALHO. AÇÃO COLETIVA. ADICIONAL DE INSALUBRIDADE. ILEGITIMIDADE ATIVA DO SINDICATO. HONORÁRIOS ADVOCATÍCIOS. JUSTIÇA GRATUITA. PROVIMENTO PARCIAL. I. CASO EM EXAME 1. Recurso Ordinário interposto pelo sindicato, em ação coletiva, contra a sentença que acolheu preliminar de ilegitimidade ativa e extinguiu o processo sem resolução do mérito, indeferindo a justiça gratuita e condenando em honorários de sucumbência. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se o sindicato possui legitimidade para atuar como substituto processual em ação que busca o pagamento de diferenças de adicional de insalubridade; (ii) determinar se é devida a condenação do sindicato em honorários sucumbenciais. III.",_art_511_clt|art_485_cpc|trt9|prgf_7_art_896_clt|art_791_clt|sumula_333_tst|trt19|prgf_2_art_511_clt|art_87_clt|vi_art_485_cpc|_art_511_cpc|prgf_2_art_511_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001016-44.2025.5.19.0006?abaSelecionada=acordaos,Recurso Ordinário,Adicionais (insalubridade / periculosidade / noturno),Adicionais (insalubridade / periculosidade / noturno),Insalubridade,Adicionais (insalubridade / periculosidade / noturno)::Insalubridade,Gratuidade da justiça (pós-reforma)|Honorários sucumbenciais|Tutela de urgência / liminar,
Primeira Turma,1ª Turma,0001433-12.2025.5.19.0001,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,16/06/2026,17/06/2026,9222983,N,"Ementa. DIREITO DO TRABALHO. DIREITO PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. RECURSO ADESIVO. HORAS EXTRAS. CONTROLE DE PONTO. CARGO DE GESTÃO. DANO MORAL. ASSÉDIO MORAL. ALIMENTAÇÃO. RECURSO PATRONAL DESPROVIDO. RECURSO ADESIVO DO RECLAMANTE PROVIDO PARCIALMENTE. I. CASO EM EXAME 1. Trata-se de recurso ordinário interposto pela reclamada e de recurso adesivo interposto pelo reclamante. A reclamada busca reformar a sentença que desconsiderou a validade dos cartões de ponto do período em que o reclamante atuou como Repositor I, deferindo horas extras, e que considerou inaplicável o enquadramento no art. 62, II, da CLT para o período em que o reclamante exerceu o cargo de Gerente de Reposição. O reclamante, por sua vez, busca a majoração da indenização por danos morais fixada em primeiro grau. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (i) se os cartões de ponto apresentados pela reclamada, referentes ao período em que o reclamante atuou como Repositor I, são válidos, e se as horas extras foram corretamente deferidas; (ii) se o reclamante, no cargo de Gerente de Reposição, estava enquadrado na exceção do art. 62, II, da CLT, sendo indevidas as horas extras; e (iii) se o valor arbitrado para a indenização por danos morais deve ser majorado, considerando a extensão do dano, a capacidade econômica da reclamada e o caráter punitivo-pedagógico da condenação. III.",g_art_223_cf|g_art_223_clt|trt19|art_62_clt|ii_art_62_clt|prgf_unico_art_62_clt|i_ii_art_818_clt|x_art_5_cf,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001433-12.2025.5.19.0001?abaSelecionada=acordaos,Recurso Ordinário,Horas extras / jornada,Horas extras / jornada|Dano moral / existencial,Cargo de confiança / art. 62 (exclusão),Horas extras / jornada::Cargo de confiança / art. 62 (exclusão),,
Primeira Turma,1ª Turma,0000725-66.2024.5.19.0010,ROT,Recurso Ordinário Trabalhista,VANDA MARIA FERREIRA LUSTOSA,TRT19,16/06/2026,17/06/2026,9210905,N,"Ementa. DIREITO DO TRABALHO. RECURSO ORDINÁRIO. JORNADA DE TRABALHO. CARTÕES DE PONTO COM HORÁRIOS UNIFORMES. INVALIDADE. ÔNUS DA PROVA DO EMPREGADOR. SÚMULA 338, III, TST. BANCO DE HORAS. AUSÊNCIA DE TRANSPARÊNCIA. INVALIDADE. INTERVALO INTRAJORNADA. SUPRESSÃO PARCIAL. NATUREZA INDENIZATÓRIA. FERIADOS. PAGAMENTO EM DOBRO. ACÚMULO DE FUNÇÃO. INEXISTÊNCIA. TAREFAS COMPATÍVEIS. EQUIPARAÇÃO SALARIAL. DIVERGÊNCIA DE PRODUTIVIDADE E TRAJETÓRIA FUNCIONAL. RECURSO DO RECLAMADO NÃO PROVIDO. RECURSO DO RECLAMANTE PARCIALMENTE PROVIDO. I. CASO EM EXAME 1. Recurso Ordinário interposto por ambas as partes contra sentença que julgou parcialmente procedentes os pedidos de verbas rescisórias, horas extraordinárias, intervalo intrajornada, feriados em dobro, acúmulo de funções, equiparação salarial e diferenças de premiação. O reclamante pretende a reforma para deferimento de plus salarial, equiparação e premiação, enquanto o reclamado insurge-se contra a condenação em horas extras, intervalo intrajornada, feriados e busca adequação dos parâmetros de liquidação. II. QUESTÃO EM DISCUSSÃO 2. Há cinco questões em discussão: (i) definir se são válidos os cartões de ponto uniformes e o regime de banco de horas; (ii) estabelecer se houve supressão de intervalo intrajornada e labor em feriados sem o devido pagamento; (iii) determinar se o exercício de tarefas diversas configura acúmulo de função; (iv) verificar se estão presentes os requisitos para a equiparação salarial; (v) fixar os parâmetros de correção monetária, juros e incidência reflexa sobre verbas indenizatórias. III.",prgf_1_art_461_clt|_art_71_clt|sumula_264_tst|sumula_340_tst|xxix_art_7_cf|iii_sumula_338_tst|sumula_368_tst|prgf_unico_art_71_clt|art_927_ccb|prgf_1_art_71_clt|art_186_ccb|prgf_4_art_791_clt|prgf_4_art_71_clt|art_39_cf|prgf_unico_art_456_clt|sumula_146_tst|trt19|caput_art_71_clt|ii_art_487_cpc|caput_art_791_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000725-66.2024.5.19.0010?abaSelecionada=acordaos,Recurso Ordinário,Equiparação / desvio e acúmulo de função,Equiparação / desvio e acúmulo de função|Intervalos (intra/interjornada)|Horas extras / jornada|Verbas rescisórias|Salário e diferenças salariais|Contribuições previdenciárias e fiscais,,Horas extras / jornada::Banco de horas / compensação|Verbas rescisórias::Outros,,
